,moving_pixels
200585,2.1337
200586,2.1296
200587,2.1756
200588,2.1383
200589,2.1756
200590,2.1259
200591,2.1343
200592,2.1172
200593,2.1062
200594,2.1551
200595,2.1736
200596,2.2225
200597,2.2526
200598,2.2323
200599,2.2219
200600,2.2627
200601,2.3322
200602,2.3281
200603,2.3128
200604,2.307
200605,2.3194
200606,2.3449
200607,2.2859
200608,2.3383
200609,2.3611
200610,2.3623
200611,2.3707
200612,2.3831
200613,2.3504
200614,2.3449
200615,2.3139
200616,2.2977
200617,2.2792
200618,2.2989
200619,2.3096
200620,2.2633
200621,2.2653
200622,2.2199
200623,2.2633
200624,2.2841
200625,2.3466
200626,2.3967
200627,2.4349
200628,2.5064
200629,2.5475
200630,2.5715
200631,2.6293
200632,2.7486
200633,2.8302
200634,2.8747
200635,2.9893
200636,3.1042
200637,3.2211
200638,3.3047
200639,3.3681
200640,3.4884
200641,3.5738
200642,3.6745
200643,3.8348
200644,3.969
200645,4.1183
200646,4.27
200647,4.4473
200648,4.5911
200649,4.7014
200650,4.8267
200651,4.8779
200652,4.9439
200653,5.0414
200654,5.1635
200655,5.2425
200656,5.3371
200657,5.3802
200658,5.467
200659,5.5648
200660,5.5793
200661,5.6073
200662,5.6617
200663,5.6973
200664,5.6774
200665,5.6571
200666,5.6638
200667,5.6131
200668,5.548
200669,5.4844
200670,5.4355
200671,5.3666
200672,5.2364
200673,5.1247
200674,5.0385
200675,4.9667
200676,4.9288
200677,4.8006
200678,4.7254
200679,4.6175
200680,4.5148
200681,4.419
200682,4.2266
200683,4.0631
200684,3.963
200685,3.7867
200686,3.6704
200687,3.5058
200688,3.3715
200689,3.2182
200690,3.0402
200691,2.9757
200692,2.8617
200693,2.7584
200694,2.678
200695,2.6427
200696,2.5527
200697,2.5191
200698,2.4769
200699,2.557
200700,2.6427
200701,2.7402
200702,2.8712
200703,3.0014
200704,3.068
200705,3.1444
200706,3.167
200707,3.2144
200708,3.2538
200709,3.3032
200710,3.3021
200711,3.274
200712,3.3079
200713,3.2824
200714,3.281
200715,3.2292
200716,3.2112
200717,3.2242
200718,3.1508
200719,3.1617
200720,3.1076
200721,2.9644
200722,2.8594
200723,2.7691
200724,2.6889
200725,2.6976
200726,2.6953
200727,2.6548
200728,2.5833
200729,2.6105
200730,2.6325
200731,2.7083
200732,2.8073
200733,2.9306
200734,3.0503
200735,3.167
200736,3.2561
200737,3.3432
200738,3.4557
200739,3.5605
200740,3.6727
200741,3.7708
200742,3.8715
200743,3.945
200744,3.9876
200745,4.0457
200746,4.1111
200747,4.1635
200748,4.276
200749,4.3521
200750,4.3932
200751,4.4334
200752,4.5081
200753,4.5145
200754,4.614
200755,4.7862
200756,4.8854
200757,5.0058
200758,5.1589
200759,5.272
200760,5.4126
200761,5.454
200762,5.5738
200763,5.6516
200764,5.7384
200765,5.8238
200766,6.0376
200767,6.1403
200768,6.2399
200769,6.2899
200770,6.3759
200771,6.4595
200772,6.4873
200773,6.5284
200774,6.6019
200775,6.748
200776,6.7323
200777,6.8183
200778,6.9054
200779,7.0425
200780,7.0813
200781,7.1539
200782,7.1811
200783,7.23
200784,7.32
200785,7.3194
200786,7.2541
200787,7.2138
200788,7.4233
200789,7.3626
200790,7.3513
200791,7.3495
200792,7.2821
200793,7.2488
200794,7.2856
200795,7.3223
200796,7.384
200797,7.4303
200798,7.5286
200799,7.5286
200800,7.4528
200801,7.535
200802,7.5307
200803,7.5035
200804,7.4731
200805,7.5197
200806,7.4511
200807,7.2078
200808,7.1991
200809,7.2561
200810,7.3056
200811,7.3394
200812,7.4595
200813,7.5663
200814,7.5625
200815,7.6716
200816,7.7656
200817,7.8362
200818,7.8837
200819,7.9994
200820,8.1536
200821,8.2815
200822,8.3345
200823,8.3877
200824,8.4346
200825,8.5613
200826,8.57
200827,8.6548
200828,8.6832
200829,8.6502
200830,8.6435
200831,8.6195
200832,8.594
200833,8.5492
200834,8.4734
200835,8.4115
200836,8.537
200837,8.594
200838,8.6632
200839,8.715
200840,8.7928
200841,8.8683
200842,8.9314
200843,8.8715
200844,8.8906
200845,8.8206
200846,8.7824
200847,8.7677
200848,8.787
200849,8.82
200850,8.7312
200851,8.717
200852,8.6322
200853,8.5619
200854,8.5208
200855,8.4401
200856,8.4552
200857,8.3759
200858,8.4262
200859,8.3741
200860,8.2497
200861,8.1696
200862,8.0605
200863,7.9777
200864,7.8414
200865,7.7946
200866,7.761
200867,7.634
200868,7.531
200869,7.5587
200870,7.535
200871,7.5237
200872,7.5165
200873,7.4334
200874,7.4178
200875,7.3591
200876,7.417
200877,7.4178
200878,7.4282
200879,7.4436
200880,7.5388
200881,7.6152
200882,7.5862
200883,7.5315
200884,7.4957
200885,7.3423
200886,7.2859
200887,7.162
200888,7.1733
200889,7.1082
200890,7.026
200891,6.9624
200892,6.8741
200893,6.7595
200894,6.6803
200895,6.636
200896,6.5582
200897,6.5171
200898,6.4349
200899,6.3611
200900,6.2798
200901,6.2248
200902,6.1771
200903,6.1288
200904,6.0816
200905,6.0012
200906,5.8681
200907,5.7529
200908,5.6273
200909,5.5101
200910,5.3582
200911,5.237
200912,5.1687
200913,5.0518
200914,5.0139
200915,4.8825
200916,4.796
200917,4.6293
200918,4.5223
200919,4.3669
200920,4.2688
200921,4.2717
200922,4.2023
200923,4.1178
200924,4.0848
200925,3.9916
200926,3.9115
200927,3.7532
200928,3.6027
200929,3.4511
200930,3.3278
200931,3.2156
200932,3.0506
200933,3.0162
200934,2.9427
200935,2.844
200936,2.7347
200937,2.7095
200938,2.6345
200939,2.5628
200940,2.5613
200941,2.4682
200942,2.4317
200943,2.4473
200944,2.3414
200945,2.34
200946,2.2821
200947,2.2413
200948,2.1916
200949,2.1606
200950,2.1386
200951,2.0726
200952,2.0845
200953,2.0561
200954,2.0506
200955,2.0582
200956,2.0142
200957,2.0217
200958,2.0307
200959,2.0356
200960,2.0425
200961,2.0434
200962,2.0515
200963,2.026
200964,2.0188
200965,2.0694
200966,2.0859
200967,2.0764
200968,2.1311
200969,2.0888
200970,2.1152
200971,2.1169
200972,2.1123
200973,2.1701
200974,2.2078
200975,2.2092
200976,2.2954
200977,2.3411
200978,2.3542
200979,2.3831
200980,2.4705
200981,2.5489
200982,2.5689
200983,2.6236
200984,2.735
200985,2.8197
200986,2.899
200987,2.9896
200988,3.0663
200989,3.125
200990,3.2052
200991,3.362
200992,3.5113
200993,3.5683
200994,3.6722
200995,3.7847
200996,3.8817
200997,3.9618
200998,4.035
200999,4.0579
201000,4.1499
201001,4.1571
201002,4.2459
201003,4.2101
201004,4.2908
201005,4.3226
201006,4.2937
201007,4.2491
201008,4.2564
201009,4.2662
201010,4.2396
201011,4.2078
201012,4.1904
201013,4.1751
201014,4.2474
201015,4.3056
201016,4.355
201017,4.4146
201018,4.4777
201019,4.592
201020,4.6542
201021,4.7659
201022,4.8738
201023,4.9884
201024,5.0405
201025,5.1354
201026,5.217
201027,5.3186
201028,5.458
201029,5.6337
201030,5.7286
201031,5.8003
201032,5.9482
201033,5.9977
201034,6.0434
201035,6.1505
201036,6.2966
201037,6.3637
201038,6.4592
201039,6.5544
201040,6.6829
201041,6.6997
201042,6.8249
201043,6.9679
201044,7.1785
201045,7.2532
201046,7.3585
201047,7.3903
201048,7.3927
201049,7.3733
201050,7.3542
201051,7.3021
201052,7.2216
201053,7.0692
201054,6.9974
201055,6.7867
201056,6.8061
201057,6.7697
201058,6.7888
201059,6.7216
201060,6.7679
201061,6.7402
201062,6.6447
201063,6.5339
201064,6.399
201065,6.2616
201066,6.1418
201067,6.0038
201068,5.8197
201069,5.6586
201070,5.4702
201071,5.2593
201072,5.1111
201073,4.9181
201074,4.6895
201075,4.3955
201076,4.1091
201077,3.888
201078,3.693
201079,3.522
201080,3.3461
201081,3.1794
201082,3.0431
201083,2.9277
201084,2.7891
201085,2.6988
201086,2.612
201087,2.526
201088,2.4421
201089,2.4022
201090,2.3571
201091,2.3533
201092,2.3788
201093,2.3935
201094,2.3967
201095,2.3767
201096,2.3817
201097,2.443
201098,2.4971
201099,2.4928
201100,2.5124
201101,2.4991
201102,2.5058
201103,2.5246
201104,2.5266
201105,2.5428
201106,2.6053
201107,2.6464
201108,2.6334
201109,2.6968
201110,2.7037
201111,2.7986
201112,2.9155
201113,2.9812
201114,3.0637
201115,3.1707
201116,3.2263
201117,3.2124
201118,3.3189
201119,3.4219
201120,3.5203
201121,3.6059
201122,3.7326
201123,3.8793
201124,3.9936
201125,4.1169
201126,4.2341
201127,4.3981
201128,4.5093
201129,4.5411
201130,4.588
201131,4.6542
201132,4.7234
201133,4.8001
201134,4.8322
201135,4.9213
201136,5.0564
201137,5.2402
201138,5.3707
201139,5.5104
201140,5.6603
201141,5.8015
201142,5.8498
201143,5.9534
201144,5.9502
201145,6.0741
201146,6.1806
201147,6.4144
201148,6.5995
201149,6.7092
201150,6.8122
201151,7.0116
201152,7.0694
201153,7.1577
201154,7.2347
201155,7.2896
201156,7.3892
201157,7.4031
201158,7.4902
201159,7.5463
201160,7.5938
201161,7.7078
201162,7.7506
201163,7.8383
201164,7.8675
201165,7.7245
201166,7.6863
201167,7.6762
201168,7.5272
201169,7.4248
201170,7.2144
201171,7.094
201172,6.978
201173,6.9184
201174,6.7957
201175,6.6892
201176,6.4818
201177,6.3108
201178,6.1273
201179,5.8799
201180,5.5593
201181,5.3012
201182,5.1047
201183,4.8655
201184,4.7159
201185,4.581
201186,4.5608
201187,4.5608
201188,4.6681
201189,4.7355
201190,4.7462
201191,4.7581
201192,4.7321
201193,4.77
201194,4.8053
201195,4.8281
201196,4.7943
201197,4.8701
201198,4.9673
201199,4.9823
201200,5.0697
201201,5.09
201202,5.0972
201203,5.0448
201204,4.9867
201205,4.8464
201206,4.7164
201207,4.5101
201208,4.3617
201209,4.2954
201210,4.2604
201211,4.2873
201212,4.2454
201213,4.2627
201214,4.2445
201215,4.3226
201216,4.333
201217,4.384
201218,4.4404
201219,4.4381
201220,4.5006
201221,4.5399
201222,4.6516
201223,4.7049
201224,4.7587
201225,4.8255
201226,4.8773
201227,4.9439
201228,5.0075
201229,5.0666
201230,5.1204
201231,5.1834
201232,5.2173
201233,5.2951
201234,5.3134
201235,5.2679
201236,5.2011
201237,5.147
201238,5.0969
201239,5.0414
201240,4.9346
201241,4.8241
201242,4.7367
201243,4.6308
201244,4.5579
201245,4.491
201246,4.4198
201247,4.3238
201248,4.2425
201249,4.2078
201250,4.1878
201251,4.0868
201252,4.0069
201253,3.967
201254,3.8426
201255,3.8652
201256,3.7882
201257,3.7344
201258,3.7043
201259,3.6739
201260,3.6675
201261,3.6615
201262,3.6863
201263,3.7381
201264,3.7697
201265,3.8186
201266,3.8322
201267,3.8498
201268,3.8837
201269,3.8704
201270,3.8947
201271,4.0003
201272,4.0289
201273,4.1053
201274,4.2031
201275,4.309
201276,4.4598
201277,4.601
201278,4.7977
201279,4.8683
201280,4.9508
201281,5.1192
201282,5.3015
201283,5.4679
201284,5.5495
201285,5.5503
201286,5.5602
201287,5.636
201288,5.6858
201289,5.6719
201290,5.7731
201291,5.8229
201292,5.8996
201293,5.912
201294,5.9198
201295,5.9497
201296,5.9497
201297,5.8981
201298,5.8328
201299,5.7688
201300,5.6111
201301,5.4523
201302,5.1701
201303,4.9488
201304,4.7205
201305,4.474
201306,4.2451
201307,4.0938
201308,4.0385
201309,4.0793
201310,4.0631
201311,4.1004
201312,4.0755
201313,4.0553
201314,4.0671
201315,4.088
201316,4.1267
201317,4.1499
201318,4.1513
201319,4.1716
201320,4.151
201321,4.136
201322,4.0842
201323,3.9925
201324,3.8626
201325,3.6861
201326,3.5281
201327,3.4401
201328,3.1991
201329,3.09
201330,2.9508
201331,2.8617
201332,2.7711
201333,2.6698
201334,2.616
201335,2.522
201336,2.5032
201337,2.4928
201338,2.4598
201339,2.4016
201340,2.3718
201341,2.3244
201342,2.3281
201343,2.3047
201344,2.3542
201345,2.364
201346,2.342
201347,2.3336
201348,2.3264
201349,2.2737
201350,2.2532
201351,2.2448
201352,2.2376
201353,2.2153
201354,2.1872
201355,2.1979
201356,2.1916
201357,2.2133
201358,2.2118
201359,2.204
201360,2.1861
201361,2.1218
201362,2.079
201363,2.0162
201364,1.9734
201365,1.9285
201366,1.897
201367,1.8498
201368,1.8192
201369,1.8192
201370,1.8113
201371,1.8296
201372,1.8076
201373,1.8024
201374,1.8006
201375,1.8111
201376,1.8027
201377,1.8275
201378,1.8342
201379,1.8345
201380,1.8513
201381,1.853
201382,1.8796
201383,1.8565
201384,1.8521
201385,1.875
201386,1.8487
201387,1.8446
201388,1.877
201389,1.8383
201390,1.8139
201391,1.8076
201392,1.8218
201393,1.8464
201394,1.8058
201395,1.772
201396,1.7506
201397,1.748
201398,1.7624
201399,1.7595
201400,1.774
201401,1.7627
201402,1.7514
201403,1.7433
201404,1.7457
201405,1.7512
201406,1.7622
201407,1.8082
201408,1.8443
201409,1.8597
201410,1.8571
201411,1.8637
201412,1.8504
201413,1.8628
201414,1.8553
201415,1.8721
201416,1.8999
201417,1.8762
201418,1.8588
201419,1.8435
201420,1.8154
201421,1.8238
201422,1.8203
201423,1.7749
201424,1.741
201425,1.805
201426,1.8145
201427,1.792
201428,1.7714
201429,1.7442
201430,1.7135
201431,1.7396
201432,1.7393
201433,1.7633
201434,1.798
201435,1.8267
201436,1.8024
201437,1.8223
201438,1.8348
201439,1.8516
201440,1.8513
201441,1.8608
201442,1.8791
201443,1.9022
201444,1.9453
201445,1.9638
201446,1.9534
201447,1.9523
201448,1.9635
201449,1.9552
201450,1.912
201451,1.9036
201452,1.91
201453,1.9129
201454,1.8504
201455,1.8912
201456,1.8362
201457,1.8397
201458,1.8073
201459,1.7879
201460,1.7977
201461,1.7593
201462,1.7708
201463,1.7098
201464,1.6991
201465,1.7133
201466,1.7028
201467,1.7344
201468,1.7633
201469,1.7743
201470,1.7905
201471,1.8333
201472,1.8148
201473,1.8174
201474,1.8058
201475,1.8649
201476,1.9034
201477,1.8796
201478,1.9158
201479,1.9502
201480,2.0139
201481,2.0422
201482,2.0784
201483,2.1123
201484,2.1753
201485,2.2057
201486,2.2578
201487,2.2908
201488,2.3226
201489,2.3093
201490,2.3281
201491,2.412
201492,2.4413
201493,2.4661
201494,2.5174
201495,2.5341
201496,2.5402
201497,2.6157
201498,2.6528
201499,2.66
201500,2.7376
201501,2.8192
201502,2.8533
201503,2.8889
201504,2.9763
201505,3.0119
201506,3.0914
201507,3.1597
201508,3.2442
201509,3.3296
201510,3.4456
201511,3.4777
201512,3.5451
201513,3.7112
201514,3.7934
201515,3.8533
201516,3.8918
201517,3.8669
201518,3.8953
201519,3.8712
201520,3.8304
201521,3.7812
201522,3.7433
201523,3.6751
201524,3.5703
201525,3.4589
201526,3.3623
201527,3.3258
201528,3.2309
201529,3.1068
201530,2.9948
201531,2.9476
201532,2.8278
201533,2.6916
201534,2.5958
201535,2.6045
201536,2.6123
201537,2.6962
201538,2.7092
201539,2.7607
201540,2.8009
201541,2.8756
201542,2.9523
201543,2.9878
201544,3.0671
201545,3.1476
201546,3.2622
201547,3.3478
201548,3.4589
201549,3.5119
201550,3.6073
201551,3.6806
201552,3.7737
201553,3.8446
201554,3.9303
201555,4.0373
201556,4.0266
201557,3.9997
201558,3.9586
201559,3.9112
201560,3.8058
201561,3.7329
201562,3.6725
201563,3.5512
201564,3.4444
201565,3.3721
201566,3.3869
201567,3.5399
201568,3.8628
201569,4.23
201570,4.4861
201571,4.7225
201572,4.8834
201573,5.002
201574,5.0567
201575,5.1149
201576,5.1698
201577,5.2069
201578,5.3264
201579,5.384
201580,5.4106
201581,5.2775
201582,5.1282
201583,4.9916
201584,4.8275
201585,4.7963
201586,4.627
201587,4.3944
201588,4.1916
201589,4.0726
201590,3.932
201591,3.9089
201592,3.9051
201593,3.8591
201594,3.9051
201595,3.8715
201596,3.8432
201597,3.8666
201598,3.8573
201599,3.7708
201600,3.7847
201601,3.7801
201602,3.8197
201603,3.8232
201604,3.8339
201605,3.8273
201606,3.8084
201607,3.807
201608,3.8157
201609,3.7164
201610,3.6557
201611,3.5972
201612,3.5058
201613,3.4222
201614,3.3657
201615,3.2986
201616,3.2098
201617,3.1328
201618,3.158
201619,3.0654
201620,3.0226
201621,2.9699
201622,2.8791
201623,2.7642
201624,2.7535
201625,2.702
201626,2.6615
201627,2.6354
201628,2.6716
201629,2.6554
201630,2.6487
201631,2.6328
201632,2.6091
201633,2.6424
201634,2.6453
201635,2.6583
201636,2.6403
201637,2.6256
201638,2.5984
201639,2.625
201640,2.6198
201641,2.6586
201642,2.678
201643,2.7092
201644,2.6811
201645,2.7295
201646,2.7347
201647,2.7274
201648,2.8212
201649,2.8655
201650,2.9369
201651,2.9769
201652,2.998
201653,3.0532
201654,3.123
201655,3.2173
201656,3.3417
201657,3.3996
201658,3.4896
201659,3.5145
201660,3.5275
201661,3.577
201662,3.5379
201663,3.5263
201664,3.5434
201665,3.5003
201666,3.52
201667,3.5012
201668,3.5093
201669,3.577
201670,3.5475
201671,3.5142
201672,3.489
201673,3.4867
201674,3.443
201675,3.4141
201676,3.3981
201677,3.3414
201678,3.2216
201679,3.2182
201680,3.1317
201681,3.1409
201682,3.1782
201683,3.2106
201684,3.2289
201685,3.2546
201686,3.2601
201687,3.3791
201688,3.4572
201689,3.5417
201690,3.6589
201691,3.7477
201692,3.8061
201693,3.906
201694,4.0347
201695,4.0703
201696,4.114
201697,4.1638
201698,4.1965
201699,4.2164
201700,4.1542
201701,4.1693
201702,4.2295
201703,4.204
201704,4.2002
201705,4.2946
201706,4.3686
201707,4.4416
201708,4.4954
201709,4.5524
201710,4.5576
201711,4.5891
201712,4.6209
201713,4.6985
201714,4.6615
201715,4.6262
201716,4.6181
201717,4.7193
201718,4.7734
201719,4.7671
201720,4.7312
201721,4.7002
201722,4.8377
201723,4.9253
201724,5.0205
201725,5.0862
201726,5.1791
201727,5.2494
201728,5.4068
201729,5.5203
201730,5.6157
201731,5.7141
201732,5.7326
201733,5.8388
201734,5.9497
201735,6.1071
201736,6.1733
201737,6.3177
201738,6.3602
201739,6.4508
201740,6.5605
201741,6.7098
201742,6.8987
201743,6.9783
201744,7.1832
201745,7.3215
201746,7.487
201747,7.6039
201748,7.6878
201749,7.8223
201750,7.842
201751,7.8924
201752,7.8041
201753,7.7691
201754,7.6641
201755,7.5992
201756,7.4349
201757,7.3608
201758,7.2639
201759,7.1085
201760,6.9251
201761,6.7731
201762,6.5897
201763,6.4566
201764,6.3678
201765,6.27
201766,6.094
201767,5.9334
201768,5.7572
201769,5.5645
201770,5.4193
201771,5.3032
201772,5.1924
201773,5.0414
201774,4.908
201775,4.7648
201776,4.5706
201777,4.3756
201778,4.1403
201779,3.9644
201780,3.8498
201781,3.776
201782,3.6889
201783,3.6114
201784,3.5709
201785,3.4809
201786,3.4404
201787,3.4097
201788,3.432
201789,3.4172
201790,3.4878
201791,3.3898
201792,3.3736
201793,3.3504
201794,3.3056
201795,3.274
201796,3.2642
201797,3.2789
201798,3.2824
201799,3.3206
201800,3.3611
201801,3.3973
201802,3.3967
201803,3.4352
201804,3.434
201805,3.4575
201806,3.4361
201807,3.4329
201808,3.4068
201809,3.4196
201810,3.428
201811,3.5457
201812,3.6186
201813,3.6861
201814,3.8021
201815,3.8906
201816,3.9416
201817,4.0177
201818,4.1953
201819,4.3764
201820,4.4638
201821,4.5663
201822,4.6875
201823,4.7798
201824,4.8443
201825,4.9583
201826,5.1013
201827,5.1866
201828,5.215
201829,5.3157
201830,5.2758
201831,5.3064
201832,5.2616
201833,5.2147
201834,5.1372
201835,5.081
201836,4.987
201837,4.8718
201838,4.7526
201839,4.5448
201840,4.399
201841,4.2581
201842,4.0666
201843,3.9418
201844,3.8487
201845,3.7911
201846,3.7494
201847,3.6241
201848,3.5246
201849,3.4586
201850,3.3362
201851,3.329
201852,3.3524
201853,3.3325
201854,3.2998
201855,3.2529
201856,3.2358
201857,3.1953
201858,3.184
201859,3.1166
201860,2.9968
201861,2.9308
201862,2.8521
201863,2.7607
201864,2.6985
201865,2.6806
201866,2.6884
201867,2.7486
201868,2.7682
201869,2.7428
201870,2.7581
201871,2.6814
201872,2.6748
201873,2.6345
201874,2.5249
201875,2.4508
201876,2.4123
201877,2.3553
201878,2.3226
201879,2.2899
201880,2.2564
201881,2.1814
201882,2.14
201883,2.1505
201884,2.1178
201885,2.0544
201886,2.011
201887,1.9751
201888,1.9392
201889,1.8953
201890,1.8628
201891,1.8565
201892,1.8568
201893,1.8469
201894,1.8302
201895,1.8247
201896,1.8035
201897,1.8006
201898,1.8229
201899,1.8215
201900,1.7778
201901,1.7766
201902,1.7763
201903,1.8116
201904,1.8342
201905,1.8406
201906,1.783
201907,1.7538
201908,1.7416
201909,1.7286
201910,1.7341
201911,1.7497
201912,1.7746
201913,1.7471
201914,1.7451
201915,1.77
201916,1.7567
201917,1.7338
201918,1.7428
201919,1.7078
201920,1.695
201921,1.7344
201922,1.6939
201923,1.704
201924,1.7014
201925,1.6505
201926,1.6519
201927,1.6513
201928,1.7025
201929,1.7211
201930,1.7049
201931,1.7023
201932,1.7124
201933,1.7214
201934,1.7529
201935,1.7526
201936,1.7477
201937,1.763
201938,1.7535
201939,1.7549
201940,1.772
201941,1.7465
201942,1.7474
201943,1.7703
201944,1.7697
201945,1.7413
201946,1.7251
201947,1.7459
201948,1.7335
201949,1.6785
201950,1.7352
201951,1.7063
201952,1.7086
201953,1.6493
201954,1.6169
201955,1.6021
201956,1.5885
201957,1.6004
201958,1.5984
201959,1.5972
201960,1.6291
201961,1.616
201962,1.5969
201963,1.5747
201964,1.5723
201965,1.6227
201966,1.6889
201967,1.6829
201968,1.7092
201969,1.6939
201970,1.7072
201971,1.7361
201972,1.7289
201973,1.7193
201974,1.7538
201975,1.7069
201976,1.7147
201977,1.6814
201978,1.715
201979,1.697
201980,1.715
201981,1.6939
201982,1.6875
201983,1.6887
201984,1.6889
201985,1.6609
201986,1.6808
201987,1.6574
201988,1.6733
201989,1.6765
201990,1.6632
201991,1.6606
201992,1.6348
201993,1.6609
201994,1.6476
201995,1.6609
201996,1.6777
201997,1.6944
201998,1.7242
201999,1.7546
202000,1.7619
202001,1.7352
202002,1.7503
202003,1.7659
202004,1.7474
202005,1.7538
202006,1.7326
202007,1.7601
202008,1.7604
202009,1.7477
202010,1.7199
202011,1.6976
202012,1.7245
202013,1.7147
202014,1.7034
202015,1.7005
202016,1.6999
202017,1.6678
202018,1.6913
202019,1.6794
202020,1.7153
202021,1.717
202022,1.6947
202023,1.6999
202024,1.7604
202025,1.724
202026,1.7523
202027,1.7812
202028,1.8096
202029,1.8681
202030,1.8782
202031,1.9835
202032,2.0009
202033,2.1508
202034,2.2025
202035,2.353
202036,2.4546
202037,2.6241
202038,2.7682
202039,2.9554
202040,3.1291
202041,3.2538
202042,3.4528
202043,3.6296
202044,3.737
202045,3.8709
202046,4.026
